index,Core Density,CC AB,F1,Self Activation Status,Impurity
40_With Self Activation_Network_67,40,0.6784574462565894,0.0,With Self Activation,100.0
40_With Self Activation_Network_68,40,0.6571972762484717,0.0,With Self Activation,100.0
40_With Self Activation_Network_69,40,0.7818097858432486,0.0,With Self Activation,100.0
40_With Self Activation_Network_70,40,0.6027827132765381,0.0,With Self Activation,100.0
40_With Self Activation_Network_71,40,1.0,0.0,With Self Activation,100.0
40_With Self Activation_Network_72,40,0.8628243496846518,0.0,With Self Activation,100.0
40_With Self Activation_Network_73,40,0.7885760996560984,0.0,With Self Activation,100.0
40_With Self Activation_Network_74,40,0.5617256278849267,0.0,With Self Activation,100.0
40_With Self Activation_Network_75,40,1.0,0.0,With Self Activation,100.0
40_With Self Activation_Network_76,40,0.7296929141823608,0.0,With Self Activation,100.0
40_With Self Activation_Network_77,40,1.0,0.0,With Self Activation,100.0
40_With Self Activation_Network_78,40,0.9703170507337024,0.0,With Self Activation,100.0
40_With Self Activation_Network_79,40,0.6009770198146018,0.0,With Self Activation,100.0
40_With Self Activation_Network_80,40,0.9991904223549574,0.0,With Self Activation,100.0
40_With Self Activation_Network_81,40,0.8390270736916434,0.0,With Self Activation,100.0
40_With Self Activation_Network_82,40,0.9916524882892304,0.0,With Self Activation,100.0
40_With Self Activation_Network_83,40,0.825526974941185,0.0,With Self Activation,100.0
40_With Self Activation_Network_84,40,0.6996704961129446,0.0,With Self Activation,100.0
40_With Self Activation_Network_85,40,0.9366238196873088,0.0,With Self Activation,100.0
40_With Self Activation_Network_86,40,0.7290320756086669,0.0,With Self Activation,100.0
40_With Self Activation_Network_87,40,0.7843997541198781,0.0,With Self Activation,100.0
40_With Self Activation_Network_88,40,0.5286629203673455,0.0,With Self Activation,100.0
40_With Self Activation_Network_89,40,-0.9974564119852444,0.0,With Self Activation,100.0
40_With Self Activation_Network_90,40,0.5974914800990714,0.0,With Self Activation,100.0
40_With Self Activation_Network_91,40,0.7399128947837124,0.0,With Self Activation,100.0
40_With Self Activation_Network_92,40,0.8207928544463634,0.0,With Self Activation,100.0
40_With Self Activation_Network_93,40,1.0,0.0,With Self Activation,100.0
40_With Self Activation_Network_94,40,1.0,0.0,With Self Activation,100.0
40_With Self Activation_Network_95,40,1.0,0.0,With Self Activation,100.0
40_With Self Activation_Network_96,40,0.9094150893059882,0.0,With Self Activation,100.0
40_With Self Activation_Network_97,40,0.9487282797860128,0.0,With Self Activation,100.0
40_With Self Activation_Network_98,40,0.9673414990712824,0.0,With Self Activation,100.0
40_With Self Activation_Network_99,40,0.7319121505427651,0.0,With Self Activation,100.0
20_With Self Activation_Network_0,20,-0.7345970574503914,0.1285399999999999,With Self Activation,0.0
20_With Self Activation_Network_1,20,-0.8619004509495481,0.2442699999999999,With Self Activation,0.0
20_With Self Activation_Network_2,20,-0.7515831893166719,0.1814133333333333,With Self Activation,0.0
20_With Self Activation_Network_3,20,-0.7738298720919088,0.1291566666666666,With Self Activation,0.0
20_With Self Activation_Network_4,20,-0.7054094820178486,0.06913,With Self Activation,0.0
20_With Self Activation_Network_5,20,-0.8507599233476879,0.32989,With Self Activation,0.0
20_With Self Activation_Network_6,20,-0.8469151010397262,0.1715999999999999,With Self Activation,0.0
20_With Self Activation_Network_7,20,-0.625522500483772,0.0887066666666666,With Self Activation,0.0
20_With Self Activation_Network_8,20,-0.9155530605434308,0.4405166666666666,With Self Activation,0.0
20_With Self Activation_Network_9,20,-0.6402980768928752,0.1046533333333332,With Self Activation,0.0
20_With Self Activation_Network_10,20,-0.6751108829119742,0.08168,With Self Activation,0.0
20_With Self Activation_Network_11,20,-0.5223395227340335,0.0419366666666665,With Self Activation,0.0
20_With Self Activation_Network_12,20,-0.940602575129634,0.5019433333333333,With Self Activation,0.0
20_With Self Activation_Network_13,20,-0.8420118743402307,0.3647666666666666,With Self Activation,0.0
20_With Self Activation_Network_14,20,-0.658657897241655,0.0612133333333333,With Self Activation,0.0
20_With Self Activation_Network_15,20,-0.6167641864486522,0.0867099999999999,With Self Activation,0.0
20_With Self Activation_Network_16,20,-0.8503806974551433,0.3029566666666666,With Self Activation,0.0
20_With Self Activation_Network_17,20,-0.7404204152090996,0.1364566666666666,With Self Activation,0.0
20_With Self Activation_Network_18,20,-0.494142902033357,0.04485,With Self Activation,0.0
20_With Self Activation_Network_19,20,-0.7612666007055334,0.1795299999999999,With Self Activation,0.0
20_With Self Activation_Network_20,20,-0.8965872564971357,0.4426799999999999,With Self Activation,0.0
20_With Self Activation_Network_21,20,-0.8441892929239627,0.2667933333333333,With Self Activation,0.0
20_With Self Activation_Network_22,20,-0.6854348101009443,0.0686399999999999,With Self Activation,0.0
20_With Self Activation_Network_23,20,-0.7261796120229399,0.1615299999999999,With Self Activation,0.0
20_With Self Activation_Network_24,20,-0.8878049525994622,0.3661099999999999,With Self Activation,0.0
20_With Self Activation_Network_25,20,-0.5686596334268539,0.0607133333333332,With Self Activation,0.0
20_With Self Activation_Network_26,20,-0.5836040534867153,0.0310466666666665,With Self Activation,0.0
20_With Self Activation_Network_27,20,-0.6043914582204706,0.1240833333333333,With Self Activation,0.0
20_With Self Activation_Network_28,20,-0.9727803803537722,0.5814333333333332,With Self Activation,0.0
20_With Self Activation_Network_29,20,-0.6242872924359106,0.10716,With Self Activation,0.0
20_With Self Activation_Network_30,20,-0.7495952682315223,0.1617433333333332,With Self Activation,0.0
20_With Self Activation_Network_31,20,-0.7957611354982608,0.1733333333333332,With Self Activation,0.0
20_With Self Activation_Network_32,20,-0.5381095034352517,0.0309666666666666,With Self Activation,0.0
20_With Self Activation_Network_33,20,-0.7808702700423024,0.1141433333333332,With Self Activation,0.0
20_With Self Activation_Network_34,20,-0.6676651321560543,0.0947633333333333,With Self Activation,0.0
20_With Self Activation_Network_35,20,-0.737799695674117,0.2187333333333332,With Self Activation,0.0
20_With Self Activation_Network_36,20,-0.7440702872465051,0.1004499999999999,With Self Activation,0.0
20_With Self Activation_Network_37,20,-0.7390818836111782,0.1705366666666666,With Self Activation,0.0
20_With Self Activation_Network_38,20,-0.7087050871779345,0.1042599999999999,With Self Activation,0.0
20_With Self Activation_Network_39,20,-0.7140682990907364,0.1783433333333333,With Self Activation,0.0
20_With Self Activation_Network_40,20,-0.7993482731540371,0.1424666666666666,With Self Activation,0.0
20_With Self Activation_Network_41,20,-0.9385134638676712,0.5353133333333333,With Self Activation,0.0
20_With Self Activation_Network_42,20,-0.8342858118185281,0.2146999999999999,With Self Activation,0.0
20_With Self Activation_Network_43,20,-0.6218170225591135,0.0625499999999999,With Self Activation,0.0
20_With Self Activation_Network_44,20,-0.8220120694727503,0.2761699999999999,With Self Activation,0.0
20_With Self Activation_Network_45,20,-0.7805709766496299,0.1888066666666666,With Self Activation,0.0
20_With Self Activation_Network_46,20,-0.5978935534054328,0.0656833333333332,With Self Activation,0.0
20_With Self Activation_Network_47,20,-0.4689456234208499,0.0292533333333332,With Self Activation,0.0
20_With Self Activation_Network_48,20,-0.9352304546299564,0.5783533333333333,With Self Activation,0.0
20_With Self Activation_Network_49,20,-0.8689612998141178,0.5430166666666667,With Self Activation,0.0
20_With Self Activation_Network_50,20,-0.8369503690812772,0.4651999999999999,With Self Activation,0.0
20_With Self Activation_Network_51,20,-0.6743690071511128,0.0628133333333332,With Self Activation,0.0
20_With Self Activation_Network_52,20,-0.7807483004361324,0.1259766666666666,With Self Activation,0.0
20_With Self Activation_Network_53,20,-0.8894957599279095,0.3389899999999999,With Self Activation,0.0
20_With Self Activation_Network_54,20,-0.8230630692290567,0.2828733333333333,With Self Activation,0.0
20_With Self Activation_Network_55,20,-0.9330665928952938,0.5222466666666667,With Self Activation,0.0
20_With Self Activation_Network_56,20,-0.8293482096369205,0.2976533333333333,With Self Activation,0.0
20_With Self Activation_Network_57,20,-0.7772573485909796,0.13184,With Self Activation,0.0
20_With Self Activation_Network_58,20,-0.8567060143891922,0.2780299999999999,With Self Activation,0.0
20_With Self Activation_Network_59,20,-0.820207304960658,0.2727733333333332,With Self Activation,0.0
20_With Self Activation_Network_60,20,-0.6005003771549403,0.1077199999999999,With Self Activation,0.0
20_With Self Activation_Network_61,20,-0.7263965983057531,0.2581333333333333,With Self Activation,0.0
20_With Self Activation_Network_62,20,-0.6523842101775974,0.0850233333333332,With Self Activation,0.0
20_With Self Activation_Network_63,20,-0.8485830644195154,0.20218,With Self Activation,0.0
20_With Self Activation_Network_64,20,-0.7954988500819213,0.1312999999999999,With Self Activation,0.0
20_With Self Activation_Network_65,20,-0.7298944057348233,0.2137199999999999,With Self Activation,0.0
20_With Self Activation_Network_66,20,-0.7266244639778815,0.1397066666666666,With Self Activation,0.0
20_With Self Activation_Network_67,20,-0.8577715547046668,0.3735466666666666,With Self Activation,0.0
20_With Self Activation_Network_68,20,-0.761052786253597,0.20221,With Self Activation,0.0
20_With Self Activation_Network_69,20,-0.8667035564839007,0.2252233333333332,With Self Activation,0.0
20_With Self Activation_Network_70,20,-0.925265691261712,0.4272,With Self Activation,0.0
20_With Self Activation_Network_71,20,-0.625021812331031,0.0971733333333332,With Self Activation,0.0
20_With Self Activation_Network_72,20,-0.9225766846943896,0.4170533333333333,With Self Activation,0.0
20_With Self Activation_Network_73,20,-0.7875496740570381,0.1359933333333333,With Self Activation,0.0
20_With Self Activation_Network_74,20,-0.8660422455242724,0.2817566666666666,With Self Activation,0.0
20_With Self Activation_Network_75,20,-0.8832550767281867,0.2577633333333333,With Self Activation,0.0
20_With Self Activation_Network_76,20,-0.7293512367839676,0.1242233333333333,With Self Activation,0.0
20_With Self Activation_Network_77,20,-0.7274599516014981,0.1310833333333332,With Self Activation,0.0
20_With Self Activation_Network_78,20,-0.8444402503857504,0.2548199999999999,With Self Activation,0.0
20_With Self Activation_Network_79,20,-0.9066992412604375,0.4359733333333332,With Self Activation,0.0
20_With Self Activation_Network_80,20,-0.8277207874808682,0.4809199999999999,With Self Activation,0.0
20_With Self Activation_Network_81,20,-0.8032935145976727,0.1945299999999999,With Self Activation,0.0
20_With Self Activation_Network_82,20,-0.8550909818056948,0.2113266666666666,With Self Activation,0.0
20_With Self Activation_Network_83,20,-0.835433614313825,0.3061966666666666,With Self Activation,0.0
20_With Self Activation_Network_84,20,-0.7648397677621674,0.1559066666666665,With Self Activation,0.0
20_With Self Activation_Network_85,20,-0.4715255212065056,0.0296366666666666,With Self Activation,0.0
20_With Self Activation_Network_86,20,-0.8423181863625593,0.2540399999999999,With Self Activation,0.0
20_With Self Activation_Network_87,20,-0.6457261756203887,0.0977533333333331,With Self Activation,0.0
20_With Self Activation_Network_88,20,-0.7010236591696434,0.1180033333333332,With Self Activation,0.0
20_With Self Activation_Network_89,20,-0.8480900326933888,0.4448166666666666,With Self Activation,0.0
20_With Self Activation_Network_90,20,-0.5242736696451766,0.0424199999999999,With Self Activation,0.0
20_With Self Activation_Network_91,20,-0.8464834992371721,0.3119699999999998,With Self Activation,0.0
20_With Self Activation_Network_92,20,-0.7422403232926376,0.2426766666666664,With Self Activation,0.0
20_With Self Activation_Network_93,20,-0.7490788933842817,0.1209466666666665,With Self Activation,0.0
20_With Self Activation_Network_94,20,-0.8379799309542186,0.2847566666666666,With Self Activation,0.0
20_With Self Activation_Network_95,20,-0.7269648431011736,0.2109833333333332,With Self Activation,0.0
20_With Self Activation_Network_96,20,-0.7388823262687363,0.1599066666666665,With Self Activation,0.0
20_With Self Activation_Network_97,20,-0.9246983629133364,0.3889766666666665,With Self Activation,0.0
20_With Self Activation_Network_98,20,-0.9075677412805566,0.5005033333333333,With Self Activation,0.0
20_With Self Activation_Network_99,20,-0.7598472908501236,0.1839866666666666,With Self Activation,0.0
20_With Self Activation_Network_0,20,-0.5970998779126668,0.0237166666666666,With Self Activation,20.0
20_With Self Activation_Network_1,20,-0.1508572959056613,0.0,With Self Activation,20.0
20_With Self Activation_Network_2,20,-0.4100711040817743,0.0224433333333332,With Self Activation,20.0
20_With Self Activation_Network_3,20,-0.4161194238942243,0.0954199999999999,With Self Activation,20.0
20_With Self Activation_Network_4,20,-0.7083462700972186,0.1059466666666666,With Self Activation,20.0
20_With Self Activation_Network_5,20,-0.6419255307918029,0.0479099999999999,With Self Activation,20.0
20_With Self Activation_Network_6,20,-0.3945401508491181,0.0,With Self Activation,20.0
20_With Self Activation_Network_7,20,-0.6876317662028542,0.0,With Self Activation,20.0
20_With Self Activation_Network_8,20,-0.8323308910077122,0.1482299999999999,With Self Activation,20.0
20_With Self Activation_Network_9,20,-0.6292928012205528,0.03415,With Self Activation,20.0
20_With Self Activation_Network_10,20,-0.3185048511072578,0.0,With Self Activation,20.0
20_With Self Activation_Network_11,20,-0.3444183627367611,0.0389966666666665,With Self Activation,20.0
20_With Self Activation_Network_12,20,-0.4762045944996996,0.0666033333333332,With Self Activation,20.0
20_With Self Activation_Network_13,20,-0.8529925512299397,0.2612266666666666,With Self Activation,20.0
20_With Self Activation_Network_14,20,-0.7725485745261336,0.3174699999999999,With Self Activation,20.0
20_With Self Activation_Network_15,20,-0.2148726188881201,0.0,With Self Activation,20.0
20_With Self Activation_Network_16,20,-0.3563101408243005,0.09827,With Self Activation,20.0
20_With Self Activation_Network_17,20,-0.5300073715939146,0.0,With Self Activation,20.0
20_With Self Activation_Network_18,20,-0.7927487705888656,0.0935433333333332,With Self Activation,20.0
20_With Self Activation_Network_19,20,-0.4673156467038847,0.0,With Self Activation,20.0
20_With Self Activation_Network_20,20,-0.5637667178333532,0.0,With Self Activation,20.0
20_With Self Activation_Network_21,20,-0.7403497849481309,0.0291866666666666,With Self Activation,20.0
20_With Self Activation_Network_22,20,-0.4909378125070288,0.0632266666666666,With Self Activation,20.0
20_With Self Activation_Network_23,20,-0.4512257527790577,0.0,With Self Activation,20.0
20_With Self Activation_Network_24,20,-0.8672623007690389,0.0879266666666666,With Self Activation,20.0
20_With Self Activation_Network_25,20,-0.7494381953398747,0.1230099999999999,With Self Activation,20.0
20_With Self Activation_Network_26,20,-0.6349209077248159,0.0240899999999999,With Self Activation,20.0
20_With Self Activation_Network_27,20,-0.6815859968764717,0.3084666666666664,With Self Activation,20.0
20_With Self Activation_Network_28,20,-0.7016449498790058,0.2816966666666666,With Self Activation,20.0
20_With Self Activation_Network_29,20,-0.6732876952713746,0.2354799999999999,With Self Activation,20.0
20_With Self Activation_Network_30,20,-0.5935909705497322,0.0,With Self Activation,20.0
20_With Self Activation_Network_31,20,-0.437176081799794,0.0277533333333333,With Self Activation,20.0
20_With Self Activation_Network_32,20,-0.7090274732518468,0.0598233333333333,With Self Activation,20.0
20_With Self Activation_Network_33,20,-0.6157635428308404,0.0379066666666666,With Self Activation,20.0
20_With Self Activation_Network_34,20,-0.4483458850547844,0.1150133333333333,With Self Activation,20.0
20_With Self Activation_Network_35,20,-0.4939713623271178,0.0,With Self Activation,20.0
20_With Self Activation_Network_36,20,-0.5857228382944253,0.20189,With Self Activation,20.0
20_With Self Activation_Network_37,20,-0.1500155704542796,0.0,With Self Activation,20.0
20_With Self Activation_Network_38,20,-0.2067111268965111,0.0,With Self Activation,20.0
20_With Self Activation_Network_39,20,-0.7109362828527657,0.0651333333333333,With Self Activation,20.0
20_With Self Activation_Network_40,20,-0.5574144128374352,0.0151066666666666,With Self Activation,20.0
20_With Self Activation_Network_41,20,-0.4616165290512846,0.0,With Self Activation,20.0
20_With Self Activation_Network_42,20,-0.5298767284008645,0.0236366666666665,With Self Activation,20.0
20_With Self Activation_Network_43,20,-0.3323870347460848,0.0,With Self Activation,20.0
20_With Self Activation_Network_44,20,-0.6909375443538767,0.0901633333333332,With Self Activation,20.0
20_With Self Activation_Network_45,20,0.03776729167253,0.0,With Self Activation,20.0
20_With Self Activation_Network_46,20,-0.8763818814624537,0.2658133333333333,With Self Activation,20.0
20_With Self Activation_Network_47,20,-0.4466367538539831,0.0304933333333333,With Self Activation,20.0
20_With Self Activation_Network_48,20,-0.7689678406341175,0.3199266666666667,With Self Activation,20.0
20_With Self Activation_Network_49,20,-0.4462228783412279,0.0,With Self Activation,20.0
20_With Self Activation_Network_50,20,-0.4593805835415014,0.0,With Self Activation,20.0
20_With Self Activation_Network_51,20,-0.6649059153985035,0.2197366666666665,With Self Activation,20.0
20_With Self Activation_Network_52,20,-0.7244740202773224,0.0,With Self Activation,20.0
20_With Self Activation_Network_53,20,-0.1502504063168721,0.0,With Self Activation,20.0
20_With Self Activation_Network_54,20,-0.7999070763403054,0.0,With Self Activation,20.0
20_With Self Activation_Network_55,20,-0.2215690649685404,0.0,With Self Activation,20.0
20_With Self Activation_Network_56,20,-0.1357074979779053,0.0,With Self Activation,20.0
20_With Self Activation_Network_57,20,-0.2500428203427924,0.0,With Self Activation,20.0
20_With Self Activation_Network_58,20,-0.7967702953866161,0.2768133333333332,With Self Activation,20.0
20_With Self Activation_Network_59,20,-0.175270561189126,0.0,With Self Activation,20.0
20_With Self Activation_Network_60,20,-0.4563818846258671,0.0726266666666666,With Self Activation,20.0
20_With Self Activation_Network_61,20,-0.2630126402356904,0.0681899999999998,With Self Activation,20.0
20_With Self Activation_Network_62,20,-0.1408571389537993,0.0,With Self Activation,20.0
20_With Self Activation_Network_63,20,-0.6840860172875085,0.1031299999999999,With Self Activation,20.0
20_With Self Activation_Network_64,20,-0.4821140541849745,0.0,With Self Activation,20.0
20_With Self Activation_Network_65,20,-0.7365156726162642,0.0658299999999999,With Self Activation,20.0
20_With Self Activation_Network_66,20,-0.4894868640172986,0.0,With Self Activation,20.0
20_With Self Activation_Network_67,20,-0.6936793260367061,0.1665733333333331,With Self Activation,20.0
20_With Self Activation_Network_68,20,-0.057437540365002,0.0,With Self Activation,20.0
20_With Self Activation_Network_69,20,-0.7007745093334262,0.0734566666666666,With Self Activation,20.0
20_With Self Activation_Network_70,20,0.0307991201923863,0.0,With Self Activation,20.0
20_With Self Activation_Network_71,20,-0.5882489269167759,0.0,With Self Activation,20.0
20_With Self Activation_Network_72,20,-0.6056368627420561,0.1275166666666665,With Self Activation,20.0
20_With Self Activation_Network_73,20,-0.3667289571422455,0.0,With Self Activation,20.0
20_With Self Activation_Network_74,20,-0.5819743096119615,0.0,With Self Activation,20.0
20_With Self Activation_Network_75,20,-0.5477137976355101,0.0,With Self Activation,20.0
20_With Self Activation_Network_76,20,-0.7286056137901805,0.1082733333333332,With Self Activation,20.0
20_With Self Activation_Network_77,20,-0.6546774292227524,0.1609133333333331,With Self Activation,20.0
20_With Self Activation_Network_78,20,-0.4625556954938211,0.0289966666666666,With Self Activation,20.0
20_With Self Activation_Network_79,20,-0.6190198305492466,0.0,With Self Activation,20.0
20_With Self Activation_Network_80,20,-0.2494930777232093,0.0,With Self Activation,20.0
20_With Self Activation_Network_81,20,-0.2401160593385297,0.03052,With Self Activation,20.0
20_With Self Activation_Network_82,20,-0.3884552960055776,0.0559866666666665,With Self Activation,20.0
20_With Self Activation_Network_83,20,-0.5556178143198466,0.0708933333333332,With Self Activation,20.0
20_With Self Activation_Network_84,20,-0.6652154053462288,0.0347599999999999,With Self Activation,20.0
20_With Self Activation_Network_85,20,-0.6647886354958276,0.0988633333333333,With Self Activation,20.0
20_With Self Activation_Network_86,20,-0.4589440385120363,0.0676366666666666,With Self Activation,20.0
20_With Self Activation_Network_87,20,-0.4710801141859537,0.0911299999999999,With Self Activation,20.0
20_With Self Activation_Network_88,20,-0.7883182648742979,0.0362799999999998,With Self Activation,20.0
20_With Self Activation_Network_89,20,-0.751659374250222,0.0913399999999999,With Self Activation,20.0
20_With Self Activation_Network_90,20,-0.5608437337071234,0.0,With Self Activation,20.0
20_With Self Activation_Network_91,20,-0.6609958315126424,0.0618099999999999,With Self Activation,20.0
20_With Self Activation_Network_92,20,-0.7593521315020645,0.1328066666666666,With Self Activation,20.0
20_With Self Activation_Network_93,20,-0.6955311516014461,0.0783333333333333,With Self Activation,20.0
20_With Self Activation_Network_94,20,-0.5546296595389506,0.0315633333333332,With Self Activation,20.0
20_With Self Activation_Network_95,20,-0.6270104311881992,0.0669299999999999,With Self Activation,20.0
20_With Self Activation_Network_96,20,-0.4062632991280927,0.0196466666666666,With Self Activation,20.0
20_With Self Activation_Network_97,20,-0.5370566970442725,0.0733233333333333,With Self Activation,20.0
20_With Self Activation_Network_98,20,-0.742022795158469,0.0,With Self Activation,20.0
20_With Self Activation_Network_99,20,-0.497834848302143,0.1100999999999998,With Self Activation,20.0
20_With Self Activation_Network_0,20,-0.0915462705113084,0.0,With Self Activation,40.0
20_With Self Activation_Network_1,20,0.027209787816207,0.0,With Self Activation,40.0
20_With Self Activation_Network_2,20,-0.2406182401560625,0.0,With Self Activation,40.0
20_With Self Activation_Network_3,20,0.1038873897005739,0.0,With Self Activation,40.0
20_With Self Activation_Network_4,20,-0.1617415080067406,0.0,With Self Activation,40.0
20_With Self Activation_Network_5,20,-0.5969968457623162,0.0,With Self Activation,40.0
20_With Self Activation_Network_6,20,-0.5931412077321204,0.0,With Self Activation,40.0
20_With Self Activation_Network_7,20,0.7477185644163579,0.0,With Self Activation,40.0
20_With Self Activation_Network_8,20,0.1024330832926043,0.0,With Self Activation,40.0
20_With Self Activation_Network_9,20,-0.6176972860425651,0.0,With Self Activation,40.0
20_With Self Activation_Network_10,20,-0.6063701265152319,0.0,With Self Activation,40.0
20_With Self Activation_Network_11,20,-0.4087524586412928,0.0,With Self Activation,40.0
20_With Self Activation_Network_12,20,0.0179469038508998,0.0,With Self Activation,40.0
20_With Self Activation_Network_13,20,-0.3170975604243543,0.0,With Self Activation,40.0
20_With Self Activation_Network_14,20,-0.3802088822636961,0.0,With Self Activation,40.0
20_With Self Activation_Network_15,20,0.2184456843292026,0.0,With Self Activation,40.0
20_With Self Activation_Network_16,20,-0.6330707005067623,0.0,With Self Activation,40.0
20_With Self Activation_Network_17,20,0.2186505035516341,0.0,With Self Activation,40.0
20_With Self Activation_Network_18,20,-0.6141671008197458,0.0,With Self Activation,40.0
20_With Self Activation_Network_19,20,0.1279838077970656,0.0,With Self Activation,40.0
20_With Self Activation_Network_20,20,-0.4508937412620938,0.0,With Self Activation,40.0
20_With Self Activation_Network_21,20,0.1267725851412418,0.0,With Self Activation,40.0
20_With Self Activation_Network_22,20,-0.256852126514538,0.0,With Self Activation,40.0
20_With Self Activation_Network_23,20,-0.4287396454524636,0.0,With Self Activation,40.0
20_With Self Activation_Network_24,20,0.4633470855585841,0.0,With Self Activation,40.0
20_With Self Activation_Network_25,20,-0.0987443323851688,0.0,With Self Activation,40.0
20_With Self Activation_Network_26,20,-0.232318982115779,0.0,With Self Activation,40.0
20_With Self Activation_Network_27,20,-0.3119365892091663,0.0,With Self Activation,40.0
20_With Self Activation_Network_28,20,0.1211832093768796,0.0,With Self Activation,40.0
20_With Self Activation_Network_29,20,0.0784725658288415,0.0,With Self Activation,40.0
20_With Self Activation_Network_30,20,-0.6021115563790174,0.0,With Self Activation,40.0
20_With Self Activation_Network_31,20,-0.2390900108845218,0.0,With Self Activation,40.0
20_With Self Activation_Network_32,20,0.1089794377753192,0.0,With Self Activation,40.0
20_With Self Activation_Network_33,20,-0.4315320538793749,0.0,With Self Activation,40.0
20_With Self Activation_Network_34,20,-0.1984795376346888,0.0,With Self Activation,40.0
20_With Self Activation_Network_35,20,-0.734509751950879,0.0,With Self Activation,40.0
20_With Self Activation_Network_36,20,-0.0617994929175583,0.0,With Self Activation,40.0
20_With Self Activation_Network_37,20,-0.2838472441180472,0.0,With Self Activation,40.0
20_With Self Activation_Network_38,20,-0.2979984541614187,0.0,With Self Activation,40.0
20_With Self Activation_Network_39,20,-0.0070015870892127,0.0,With Self Activation,40.0
20_With Self Activation_Network_40,20,0.1073146044350988,0.0,With Self Activation,40.0
20_With Self Activation_Network_41,20,-0.5670147605775845,0.0,With Self Activation,40.0
20_With Self Activation_Network_42,20,0.2818107848398163,0.0,With Self Activation,40.0
20_With Self Activation_Network_43,20,0.207565730191493,0.0,With Self Activation,40.0
20_With Self Activation_Network_44,20,-0.691742949560141,0.0,With Self Activation,40.0
20_With Self Activation_Network_45,20,0.5641389768961977,0.0,With Self Activation,40.0
20_With Self Activation_Network_46,20,0.0547638654215312,0.0,With Self Activation,40.0
20_With Self Activation_Network_47,20,0.2280579693262008,0.0,With Self Activation,40.0
20_With Self Activation_Network_48,20,0.0553654866255909,0.0,With Self Activation,40.0
20_With Self Activation_Network_49,20,-0.5755457747637527,0.0,With Self Activation,40.0
20_With Self Activation_Network_50,20,0.6568120520787629,0.0,With Self Activation,40.0
20_With Self Activation_Network_51,20,-0.2010636090217853,0.0,With Self Activation,40.0
20_With Self Activation_Network_52,20,0.0836160562401659,0.0030499999999999,With Self Activation,40.0
20_With Self Activation_Network_53,20,-0.7750855252895847,0.0026766666666666,With Self Activation,40.0
20_With Self Activation_Network_54,20,0.2872455187784143,0.0,With Self Activation,40.0
20_With Self Activation_Network_55,20,-0.443710454175368,0.0,With Self Activation,40.0
20_With Self Activation_Network_56,20,-0.4216085638507365,0.0,With Self Activation,40.0
20_With Self Activation_Network_57,20,-0.4635289199137993,0.0,With Self Activation,40.0
20_With Self Activation_Network_58,20,-0.3611292172320927,0.0,With Self Activation,40.0
20_With Self Activation_Network_59,20,-0.2160799062752646,0.0,With Self Activation,40.0
20_With Self Activation_Network_60,20,0.2265820515908873,0.0,With Self Activation,40.0
20_With Self Activation_Network_61,20,-0.0963031938349934,0.0,With Self Activation,40.0
20_With Self Activation_Network_62,20,-0.4547125565501617,0.0,With Self Activation,40.0
20_With Self Activation_Network_63,20,-0.424126148475756,0.0,With Self Activation,40.0
20_With Self Activation_Network_64,20,0.4849467871634829,0.0,With Self Activation,40.0
20_With Self Activation_Network_65,20,0.1624582678114652,0.0,With Self Activation,40.0
20_With Self Activation_Network_66,20,-0.6580106678309158,0.0,With Self Activation,40.0
20_With Self Activation_Network_67,20,0.1167124842034848,0.0,With Self Activation,40.0
20_With Self Activation_Network_68,20,-0.0277400653766813,0.0,With Self Activation,40.0
20_With Self Activation_Network_69,20,-0.3116849425391381,0.0,With Self Activation,40.0
20_With Self Activation_Network_70,20,-0.3474933800801986,0.0,With Self Activation,40.0
20_With Self Activation_Network_71,20,-0.2288411878102509,0.0,With Self Activation,40.0
20_With Self Activation_Network_72,20,0.1570866200069571,0.0,With Self Activation,40.0
20_With Self Activation_Network_73,20,-0.3103209315451244,0.0,With Self Activation,40.0
20_With Self Activation_Network_74,20,0.0024500500158766,0.0,With Self Activation,40.0
20_With Self Activation_Network_75,20,0.2070911071913341,0.0,With Self Activation,40.0
20_With Self Activation_Network_76,20,-0.1665549527282961,0.0,With Self Activation,40.0
20_With Self Activation_Network_77,20,-0.1536305579676631,0.0,With Self Activation,40.0
20_With Self Activation_Network_78,20,-0.079925690517535,0.0,With Self Activation,40.0
20_With Self Activation_Network_79,20,-0.4016969549652857,0.0,With Self Activation,40.0
20_With Self Activation_Network_80,20,0.1944487708140684,0.0,With Self Activation,40.0
20_With Self Activation_Network_81,20,-0.0825080322405645,0.0,With Self Activation,40.0
20_With Self Activation_Network_82,20,0.2204494388943488,0.0,With Self Activation,40.0
20_With Self Activation_Network_83,20,-0.1494609622566026,0.0,With Self Activation,40.0
20_With Self Activation_Network_84,20,0.0579695852105668,0.0,With Self Activation,40.0
20_With Self Activation_Network_85,20,-0.2871784037052438,0.0,With Self Activation,40.0
20_With Self Activation_Network_86,20,-0.1385509713562833,0.0,With Self Activation,40.0
20_With Self Activation_Network_87,20,-0.4908369307139587,0.0,With Self Activation,40.0
20_With Self Activation_Network_88,20,-0.4209016206937731,0.0,With Self Activation,40.0
20_With Self Activation_Network_89,20,-0.5368107151195413,0.0,With Self Activation,40.0
20_With Self Activation_Network_90,20,-0.6696673392572496,0.0,With Self Activation,40.0
20_With Self Activation_Network_91,20,-0.2013477358313821,0.0,With Self Activation,40.0
